source,target,amount
4163,2087,1.0
8182,2087,1.0
3776,2088,1.0
1426,2088,1.0
9026,2088,1.0
880,2088,1.0
201,2088,1.0
6032,2089,1.0
974,2089,1.0
229,2089,1.0
5403,2089,1.0
488,2089,1.0
3177,2090,1.0
3574,2090,1.0
8219,2090,1.0
8792,2090,1.0
5844,2090,1.0
1054,2091,1.0
6177,2091,1.0
5589,2091,1.0
7046,2091,1.0
2707,2091,1.0
4397,2092,1.0
6428,2092,1.0
7311,2092,1.0
6379,2092,1.0
681,2092,1.0
5432,2093,1.0
2402,2093,1.0
2930,2093,1.0
8414,2093,1.0
1144,2093,1.0
171,2094,1.0
2885,2094,1.0
5563,2094,1.0
214,2094,1.0
8469,2094,1.0
3133,2095,1.0
5763,2095,1.0
1226,2095,1.0
1811,2095,1.0
7956,2095,1.0
333,2096,1.0
2542,2096,1.0
2421,2096,1.0
8152,2096,1.0
6916,2096,1.0
6690,2097,1.0
365,2097,1.0
7041,2097,1.0
1134,2097,1.0
673,2097,1.0
3300,2098,1.0
4392,2098,1.0
4391,2098,1.0
3833,2098,1.0
8127,2098,1.0
2317,2099,1.0
4220,2099,1.0
5638,2099,1.0
3948,2099,1.0
1946,2099,1.0
5226,2100,1.0
6802,2100,1.0
8067,2100,1.0
2978,2100,1.0
2683,2100,1.0
4472,2101,1.0
3076,2101,1.0
2284,2101,1.0
1818,2101,1.0
195,2101,1.0
7045,2102,1.0
1567,2102,1.0
2736,2102,1.0
4560,2102,1.0
2777,2102,1.0
1112,2103,1.0
5364,2103,1.0
103,2103,1.0
3967,2103,1.0
8937,2103,1.0
1233,2104,1.0
6760,2104,1.0
5636,2104,1.0
619,2104,1.0
3264,2104,1.0
8151,2105,1.0
3058,2105,1.0
6410,2105,1.0
7152,2105,1.0
6067,2105,1.0
6199,2106,1.0
4313,2106,1.0
467,2106,1.0
1464,2106,1.0
8013,2106,1.0
93,2107,1.0
1795,2107,1.0
4499,2107,1.0
7400,2107,1.0
3234,2107,1.0
2730,2108,1.0
3624,2108,1.0
1245,2108,1.0
6855,2108,1.0
978,2108,1.0
3063,2109,1.0
1980,2109,1.0
1381,2109,1.0
5267,2109,1.0
3348,2109,1.0
6046,2110,1.0
4605,2110,1.0
6340,2110,1.0
8753,2110,1.0
1632,2110,1.0
4183,2111,1.0
4027,2111,1.0
4334,2111,1.0
3295,2111,1.0
1453,2111,1.0
2319,2112,1.0
1750,2112,1.0
217,2112,1.0
1596,2112,1.0
790,2112,1.0
2883,2113,1.0
5763,2113,1.0
1038,2113,1.0
3086,2113,1.0
164,2113,1.0
5557,2114,1.0
318,2114,1.0
1280,2114,1.0
7465,2114,1.0
2196,2114,1.0
7156,2115,1.0
8793,2115,1.0
767,2115,1.0
7236,2115,1.0
4811,2115,1.0
5381,2116,1.0
3485,2116,1.0
1709,2116,1.0
7028,2116,1.0
3406,2116,1.0
1530,2117,1.0
8006,2117,1.0
5637,2117,1.0
7901,2117,1.0
665,2117,1.0
3545,2118,1.0
9024,2118,1.0
1318,2118,1.0
7959,2118,1.0
1132,2118,1.0
3538,2119,1.0
111,2119,1.0
7183,2119,1.0
187,2119,1.0
1683,2119,1.0
3743,2120,1.0
88,2120,1.0
6925,2120,1.0
5514,2120,1.0
440,2120,1.0
8722,2121,1.0
3974,2121,1.0
6248,2121,1.0
1575,2121,1.0
7851,2121,1.0
4045,2122,1.0
1627,2122,1.0
6346,2122,1.0
2364,2122,1.0
1009,2122,1.0
7731,2123,1.0
1683,2123,1.0
1660,2123,1.0
5898,2123,1.0
2458,2123,1.0
8408,2124,1.0
7044,2124,1.0
3260,2124,1.0
6240,2124,1.0
2422,2124,1.0
185,2125,1.0
8166,2125,1.0
7710,2125,1.0
3521,2125,1.0
239,2125,1.0
4142,2126,1.0
4818,2126,1.0
8982,2126,1.0
5060,2126,1.0
5044,2126,1.0
8632,2127,1.0
3605,2127,1.0
318,2127,1.0
594,2127,1.0
2317,2127,1.0
1281,2128,1.0
540,2128,1.0
5950,2128,1.0
2908,2128,1.0
1864,2128,1.0
2541,2129,1.0
243,2129,1.0
6909,2129,1.0
892,2129,1.0
1827,2129,1.0
2393,2130,1.0
7132,2130,1.0
963,2130,1.0
8363,2130,1.0
7204,2130,1.0
8775,2131,1.0
1876,2131,1.0
7317,2131,1.0
1043,2131,1.0
614,2131,1.0
8648,2132,1.0
2827,2132,1.0
8112,2132,1.0
6166,2132,1.0
8964,2132,1.0
1401,2133,1.0
7345,2133,1.0
5587,2133,1.0
1151,2133,1.0
503,2133,1.0
3127,2134,1.0
4575,2134,1.0
311,2134,1.0
725,2134,1.0
5630,2134,1.0
6013,2135,1.0
5588,2135,1.0
1298,2135,1.0
5528,2135,1.0
1372,2135,1.0
5507,2136,1.0
3872,2136,1.0
7289,2136,1.0
5215,2136,1.0
5486,2136,1.0
2651,2137,1.0
1624,2137,1.0
7721,2137,1.0
3894,2137,1.0
781,2137,1.0
7364,2138,1.0
1087,2138,1.0
1211,2138,1.0
7667,2138,1.0
4264,2138,1.0
2206,2139,1.0
6030,2139,1.0
6225,2139,1.0
7221,2139,1.0
7165,2139,1.0
8483,2140,1.0
2120,2140,1.0
6874,2140,1.0
3713,2140,1.0
247,2140,1.0
121,2141,1.0
1921,2141,1.0
1941,2141,1.0
8419,2141,1.0
1122,2141,1.0
1682,2142,1.0
5220,2142,1.0
4356,2142,1.0
2204,2142,1.0
3050,2142,1.0
1166,2143,1.0
1720,2143,1.0
1279,2143,1.0
3634,2143,1.0
825,2143,1.0
6513,2144,1.0
8230,2144,1.0
1402,2144,1.0
3831,2144,1.0
7789,2144,1.0
3523,2145,1.0
2901,2145,1.0
8369,2145,1.0
5344,2145,1.0
8582,2145,1.0
546,2146,1.0
3344,2146,1.0
3445,2146,1.0
124,2146,1.0
2385,2146,1.0
5265,2147,1.0
7280,2147,1.0
4328,2147,1.0
6965,2147,1.0
7979,2147,1.0
17,2148,1.0
3252,2148,1.0
1768,2148,1.0
542,2148,1.0
898,2148,1.0
5222,2149,1.0
708,2149,1.0
5231,2149,1.0
9012,2149,1.0
4317,2149,1.0
3359,2150,1.0
580,2150,1.0
3191,2150,1.0
951,2150,1.0
1413,2150,1.0
6334,2151,1.0
6333,2151,1.0
4401,2151,1.0
1232,2151,1.0
5499,2151,1.0
696,2152,1.0
2033,2152,1.0
6133,2152,1.0
1510,2152,1.0
2181,2152,1.0
4814,2153,1.0
1573,2153,1.0
8104,2153,1.0
2519,2153,1.0
882,2153,1.0
6378,2154,1.0
2623,2154,1.0
2629,2154,1.0
146,2154,1.0
7412,2154,1.0
3247,2155,1.0
3394,2155,1.0
6191,2155,1.0
3963,2155,1.0
7004,2155,1.0
7852,2156,1.0
6913,2156,1.0
8242,2156,1.0
6867,2156,1.0
5887,2156,1.0
7456,2157,1.0
2214,2157,1.0
7781,2157,1.0
245,2157,1.0
2781,2157,1.0
696,2158,1.0
5448,2158,1.0
3276,2158,1.0
1159,2158,1.0
3275,2158,1.0
5329,2159,1.0
6996,2159,1.0
6233,2159,1.0
5658,2159,1.0
4561,2159,1.0
7973,2160,1.0
1191,2160,1.0
5885,2160,1.0
7460,2160,1.0
7490,2160,1.0
1753,2161,1.0
3193,2161,1.0
4308,2161,1.0
798,2161,1.0
686,2161,1.0
1467,2162,1.0
4151,2162,1.0
2944,2162,1.0
5498,2162,1.0
613,2162,1.0
6512,2163,1.0
7730,2163,1.0
6720,2163,1.0
6093,2163,1.0
263,2163,1.0
1647,2164,1.0
1167,2164,1.0
499,2164,1.0
5306,2164,1.0
8022,2164,1.0
2166,2165,1.0
6481,2165,1.0
6423,2165,1.0
7095,2165,1.0
6594,2165,1.0
6423,2166,1.0
2165,2166,1.0
7824,2166,1.0
7095,2166,1.0
710,2166,1.0
1689,2167,1.0
739,2167,1.0
1531,2167,1.0
8800,2167,1.0
2371,2167,1.0
263,2168,1.0
6081,2168,1.0
4325,2168,1.0
6481,2168,1.0
6885,2168,1.0
4665,2169,1.0
343,2169,1.0
4988,2169,1.0
4899,2169,1.0
4840,2169,1.0
8948,2170,1.0
7715,2170,1.0
4010,2170,1.0
6157,2170,1.0
734,2170,1.0
3711,2171,1.0
2285,2171,1.0
799,2171,1.0
2749,2171,1.0
2103,2171,1.0
1302,2172,1.0
1948,2172,1.0
1610,2172,1.0
441,2172,1.0
5608,2172,1.0
7492,2173,1.0
7729,2173,1.0
3850,2173,1.0
1044,2173,1.0
339,2173,1.0
6774,2174,1.0
1059,2174,1.0
481,2174,1.0
3956,2174,1.0
714,2174,1.0
1144,2175,1.0
5432,2175,1.0
8414,2175,1.0
2093,2175,1.0
579,2175,1.0
2326,2176,1.0
5256,2176,1.0
4256,2176,1.0
8128,2176,1.0
703,2176,1.0
5122,2177,1.0
6728,2177,1.0
8070,2177,1.0
8569,2177,1.0
6693,2177,1.0
7269,2178,1.0
1011,2178,1.0
6142,2178,1.0
8114,2178,1.0
662,2178,1.0
4267,2179,1.0
7818,2179,1.0
6292,2179,1.0
6466,2179,1.0
1007,2179,1.0
5265,2180,1.0
4072,2180,1.0
6965,2180,1.0
4143,2180,1.0
2417,2180,1.0
885,2181,1.0
831,2181,1.0
696,2181,1.0
987,2181,1.0
2152,2181,1.0
5477,2182,1.0
410,2182,1.0
6365,2182,1.0
415,2182,1.0
3643,2182,1.0
8994,2183,1.0
5404,2183,1.0
8937,2183,1.0
103,2183,1.0
2103,2183,1.0
3085,2184,1.0
975,2184,1.0
1540,2184,1.0
2213,2184,1.0
7583,2184,1.0
4126,2185,1.0
656,2185,1.0
3803,2185,1.0
7869,2185,1.0
6894,2185,1.0
3589,2186,1.0
2721,2186,1.0
1282,2186,1.0
176,2186,1.0
2230,2186,1.0
2784,2187,1.0
2444,2187,1.0
3081,2187,1.0
567,2187,1.0
4563,2187,1.0
298,2188,1.0
6040,2188,1.0
8951,2188,1.0
7510,2188,1.0
7508,2188,1.0
5778,2189,1.0
8634,2189,1.0
6758,2189,1.0
6924,2189,1.0
7983,2189,1.0
5671,2190,1.0
4700,2190,1.0
3890,2190,1.0
992,2190,1.0
1266,2190,1.0
6447,2191,1.0
8888,2191,1.0
8889,2191,1.0
3250,2191,1.0
6374,2191,1.0
4388,2192,1.0
4113,2192,1.0
2278,2192,1.0
6855,2192,1.0
8964,2192,1.0
4267,2193,1.0
3844,2193,1.0
2179,2193,1.0
2286,2193,1.0
7818,2193,1.0
6195,2194,1.0
7694,2194,1.0
52,2194,1.0
8356,2194,1.0
8999,2194,1.0
8128,2195,1.0
8393,2195,1.0
2501,2195,1.0
8821,2195,1.0
5433,2195,1.0
7465,2196,1.0
3900,2196,1.0
2114,2196,1.0
1097,2196,1.0
2318,2196,1.0
2899,2197,1.0
158,2197,1.0
1757,2197,1.0
1344,2197,1.0
2588,2197,1.0
2199,2198,1.0
7741,2198,1.0
5377,2198,1.0
5422,2198,1.0
5547,2198,1.0
2198,2199,1.0
5564,2199,1.0
5821,2199,1.0
5547,2199,1.0
6363,2199,1.0
8845,2200,1.0
7593,2200,1.0
386,2200,1.0
8539,2200,1.0
780,2200,1.0
8653,2201,1.0
177,2201,1.0
1544,2201,1.0
7644,2201,1.0
1402,2201,1.0
3930,2202,1.0
2382,2202,1.0
8638,2202,1.0
791,2202,1.0
1817,2202,1.0
1088,2203,1.0
2362,2203,1.0
1353,2203,1.0
8136,2203,1.0
3156,2203,1.0
3820,2204,1.0
5220,2204,1.0
2322,2204,1.0
4356,2204,1.0
2954,2204,1.0
3530,2205,1.0
2816,2205,1.0
2443,2205,1.0
6554,2205,1.0
3077,2205,1.0
7165,2206,1.0
8091,2206,1.0
2194,2206,1.0
5414,2206,1.0
2139,2206,1.0
465,2207,1.0
1106,2207,1.0
5223,2207,1.0
1310,2207,1.0
260,2207,1.0
1845,2208,1.0
8581,2208,1.0
6749,2208,1.0
2351,2208,1.0
3165,2208,1.0
6785,2209,1.0
7520,2209,1.0
6892,2209,1.0
1872,2209,1.0
7554,2209,1.0
6202,2210,1.0
7527,2210,1.0
6712,2210,1.0
8106,2210,1.0
430,2210,1.0
9015,2211,1.0
9026,2211,1.0
9060,2211,1.0
9018,2211,1.0
156,2211,1.0
7654,2212,1.0
7021,2212,1.0
1812,2212,1.0
7867,2212,1.0
5544,2212,1.0
2612,2213,1.0
7583,2213,1.0
5787,2213,1.0
5788,2213,1.0
1970,2213,1.0
5772,2214,1.0
5334,2214,1.0
4011,2214,1.0
4012,2214,1.0
16,2214,1.0
1816,2215,1.0
2318,2215,1.0
193,2215,1.0
223,2215,1.0
6218,2215,1.0
663,2216,1.0
6054,2216,1.0
8672,2216,1.0
8244,2216,1.0
1885,2216,1.0
953,2217,1.0
235,2217,1.0
1047,2217,1.0
3169,2217,1.0
2926,2217,1.0
8916,2218,1.0
3464,2218,1.0
8163,2218,1.0
1111,2218,1.0
5767,2218,1.0
5907,2219,1.0
6082,2219,1.0
5904,2219,1.0
6803,2219,1.0
1834,2219,1.0
6984,2220,1.0
1666,2220,1.0
6114,2220,1.0
4704,2220,1.0
2898,2220,1.0
3014,2221,1.0
3452,2221,1.0
1687,2221,1.0
945,2221,1.0
429,2221,1.0
3968,2222,1.0
98,2222,1.0
6524,2222,1.0
7024,2222,1.0
4068,2222,1.0
617,2223,1.0
5886,2223,1.0
3725,2223,1.0
3912,2223,1.0
7078,2223,1.0
372,2224,1.0
5464,2224,1.0
8607,2224,1.0
3173,2224,1.0
1456,2224,1.0
8194,2225,1.0
7943,2225,1.0
6487,2225,1.0
3860,2225,1.0
6436,2225,1.0
8858,2226,1.0
4292,2226,1.0
6070,2226,1.0
604,2226,1.0
3491,2226,1.0
2976,2227,1.0
4633,2227,1.0
8208,2227,1.0
2977,2227,1.0
4627,2227,1.0
1370,2228,1.0
54,2228,1.0
3190,2228,1.0
4132,2228,1.0
5347,2228,1.0
3433,2229,1.0
4760,2229,1.0
189,2229,1.0
2518,2229,1.0
6935,2229,1.0
695,2230,1.0
1775,2230,1.0
1282,2230,1.0
271,2230,1.0
989,2230,1.0
1014,2231,1.0
2035,2231,1.0
324,2231,1.0
1784,2231,1.0
2766,2231,1.0
2751,2232,1.0
3174,2232,1.0
8487,2232,1.0
3236,2232,1.0
2658,2232,1.0
5171,2233,1.0
2502,2233,1.0
7097,2233,1.0
5554,2233,1.0
6256,2233,1.0
673,2234,1.0
365,2234,1.0
335,2234,1.0
7977,2234,1.0
1134,2234,1.0
3016,2235,1.0
6854,2235,1.0
2378,2235,1.0
709,2235,1.0
2379,2235,1.0
2803,2236,1.0
4332,2236,1.0
2853,2236,1.0
394,2236,1.0
1040,2236,1.0
1395,2237,1.0
1027,2237,1.0
1243,2237,1.0
2873,2237,1.0
8856,2237,1.0
1270,2238,1.0
8303,2238,1.0
8363,2238,1.0
3576,2238,1.0
2470,2238,1.0
971,2239,1.0
5552,2239,1.0
3232,2239,1.0
6577,2239,1.0
5842,2239,1.0
7710,2240,1.0
185,2240,1.0
6407,2240,1.0
583,2240,1.0
375,2240,1.0
6184,2241,1.0
7650,2241,1.0
2029,2241,1.0
7439,2241,1.0
644,2241,1.0
2347,2242,1.0
5366,2242,1.0
5016,2242,1.0
1256,2242,1.0
395,2242,1.0
4484,2243,1.0
6361,2243,1.0
3669,2243,1.0
7933,2243,1.0
206,2243,1.0
346,2244,1.0
6782,2244,1.0
3321,2244,1.0
8401,2244,1.0
7674,2244,1.0
2852,2245,1.0
1620,2245,1.0
9063,2245,1.0
2900,2245,1.0
3354,2245,1.0
2747,2246,1.0
1102,2246,1.0
592,2246,1.0
5143,2246,1.0
5159,2246,1.0
7420,2247,1.0
8823,2247,1.0
1704,2247,1.0
2997,2247,1.0
6432,2247,1.0
7470,2248,1.0
5813,2248,1.0
7338,2248,1.0
6977,2248,1.0
8447,2248,1.0
2695,2249,1.0
2316,2249,1.0
1722,2249,1.0
6176,2249,1.0
4135,2249,1.0
465,2250,1.0
2800,2250,1.0
1046,2250,1.0
959,2250,1.0
1588,2250,1.0
7764,2251,1.0
5152,2251,1.0
9035,2251,1.0
6338,2251,1.0
2359,2251,1.0
7337,2252,1.0
7336,2252,1.0
2373,2252,1.0
4512,2252,1.0
531,2252,1.0
7048,2253,1.0
6776,2253,1.0
869,2253,1.0
7614,2253,1.0
5971,2253,1.0
4228,2254,1.0
2661,2254,1.0
311,2254,1.0
2559,2254,1.0
5221,2254,1.0
475,2255,1.0
6136,2255,1.0
3499,2255,1.0
5302,2255,1.0
7315,2255,1.0
3472,2256,1.0
6501,2256,1.0
3364,2256,1.0
8427,2256,1.0
2597,2256,1.0
5493,2257,1.0
1105,2257,1.0
5243,2257,1.0
2565,2257,1.0
1579,2257,1.0
5711,2258,1.0
1547,2258,1.0
6847,2258,1.0
5191,2258,1.0
3360,2258,1.0
2376,2259,1.0
5949,2259,1.0
1296,2259,1.0
2309,2259,1.0
8178,2259,1.0
2281,2260,1.0
4568,2260,1.0
3874,2260,1.0
1479,2260,1.0
3941,2260,1.0
1873,2261,1.0
1027,2261,1.0
314,2261,1.0
1103,2261,1.0
2313,2261,1.0
8378,2262,1.0
6964,2262,1.0
7213,2262,1.0
5873,2262,1.0
633,2262,1.0
850,2263,1.0
2747,2263,1.0
5218,2263,1.0
9058,2263,1.0
8472,2263,1.0
6948,2264,1.0
961,2264,1.0
7268,2264,1.0
3630,2264,1.0
3829,2264,1.0
610,2265,1.0
1408,2265,1.0
961,2265,1.0
21,2265,1.0
2264,2265,1.0
1665,2266,1.0
3961,2266,1.0
1793,2266,1.0
2879,2266,1.0
7827,2266,1.0
3527,2267,1.0
4048,2267,1.0
5344,2267,1.0
2145,2267,1.0
2459,2267,1.0
2836,2268,1.0
404,2268,1.0
7950,2268,1.0
5335,2268,1.0
6947,2268,1.0
2436,2269,1.0
8482,2269,1.0
8915,2269,1.0
7476,2269,1.0
6725,2269,1.0
8750,2270,1.0
5193,2270,1.0
4252,2270,1.0
3866,2270,1.0
912,2270,1.0
3247,2271,1.0
8288,2271,1.0
6191,2271,1.0
7122,2271,1.0
7475,2271,1.0
778,2272,1.0
2964,2272,1.0
6869,2272,1.0
4166,2272,1.0
3939,2272,1.0
2640,2273,1.0
1183,2273,1.0
3791,2273,1.0
7243,2273,1.0
4130,2273,1.0
5203,2274,1.0
3025,2274,1.0
645,2274,1.0
385,2274,1.0
464,2274,1.0
3612,2275,1.0
1115,2275,1.0
7330,2275,1.0
5969,2275,1.0
7472,2275,1.0
7774,2276,1.0
2387,2276,1.0
5624,2276,1.0
6781,2276,1.0
1386,2276,1.0
2278,2277,1.0
7485,2277,1.0
1744,2277,1.0
8964,2277,1.0
5773,2277,1.0
1744,2278,1.0
2277,2278,1.0
8964,2278,1.0
7485,2278,1.0
4113,2278,1.0
22,2279,1.0
3322,2279,1.0
831,2279,1.0
23,2279,1.0
2993,2279,1.0
972,2280,1.0
3624,2280,1.0
2550,2280,1.0
4388,2280,1.0
102,2280,1.0
8967,2281,1.0
1479,2281,1.0
928,2281,1.0
1675,2281,1.0
8048,2281,1.0
8851,2282,1.0
1249,2282,1.0
1992,2282,1.0
3216,2282,1.0
8605,2282,1.0
2254,2283,1.0
2661,2283,1.0
2559,2283,1.0
5944,2283,1.0
4228,2283,1.0
3001,2284,1.0
4472,2284,1.0
7612,2284,1.0
8178,2284,1.0
3044,2284,1.0
799,2285,1.0
2749,2285,1.0
2103,2285,1.0
5823,2285,1.0
8937,2285,1.0
2193,2286,1.0
1007,2286,1.0
996,2286,1.0
742,2286,1.0
4267,2286,1.0
5314,2287,1.0
3988,2287,1.0
8639,2287,1.0
7706,2287,1.0
6900,2287,1.0
249,2288,1.0
2779,2288,1.0
3129,2288,1.0
5888,2288,1.0
1278,2288,1.0
1197,2289,1.0
1482,2289,1.0
609,2289,1.0
2015,2289,1.0
278,2289,1.0
2665,2290,1.0
1533,2290,1.0
3801,2290,1.0
2816,2290,1.0
3530,2290,1.0
1422,2291,1.0
7230,2291,1.0
8840,2291,1.0
1600,2291,1.0
6875,2291,1.0
6135,2292,1.0
1432,2292,1.0
1374,2292,1.0
2480,2292,1.0
1845,2292,1.0
2142,2293,1.0
1026,2293,1.0
2471,2293,1.0
299,2293,1.0
15,2293,1.0
7449,2294,1.0
4763,2294,1.0
4692,2294,1.0
5075,2294,1.0
5868,2294,1.0
829,2295,1.0
1987,2295,1.0
5788,2295,1.0
3443,2295,1.0
2612,2295,1.0
5184,2296,1.0
5882,2296,1.0
6352,2296,1.0
1697,2296,1.0
3548,2296,1.0
588,2297,1.0
5479,2297,1.0
1731,2297,1.0
3050,2297,1.0
1679,2297,1.0
3939,2298,1.0
1725,2298,1.0
53,2298,1.0
8070,2298,1.0
6351,2298,1.0
4564,2299,1.0
4667,2299,1.0
6179,2299,1.0
4580,2299,1.0
4510,2299,1.0
6375,2300,1.0
4089,2300,1.0
3431,2300,1.0
4542,2300,1.0
3456,2300,1.0
1736,2301,1.0
133,2301,1.0
6154,2301,1.0
638,2301,1.0
2463,2301,1.0
6003,2302,1.0
372,2302,1.0
5637,2302,1.0
2224,2302,1.0
3173,2302,1.0
8719,2303,1.0
8921,2303,1.0
1245,2303,1.0
3624,2303,1.0
3817,2303,1.0
3954,2304,1.0
4224,2304,1.0
7615,2304,1.0
5751,2304,1.0
439,2304,1.0
2214,2305,1.0
4308,2305,1.0
8714,2305,1.0
5772,2305,1.0
8472,2305,1.0
1776,2306,1.0
809,2306,1.0
833,2306,1.0
7727,2306,1.0
3882,2306,1.0
5722,2307,1.0
887,2307,1.0
7007,2307,1.0
5609,2307,1.0
120,2307,1.0
5882,2308,1.0
3548,2308,1.0
8604,2308,1.0
6392,2308,1.0
712,2308,1.0
6645,2309,1.0
2376,2309,1.0
6367,2309,1.0
3331,2309,1.0
538,2309,1.0
9013,2310,1.0
1002,2310,1.0
5310,2310,1.0
6217,2310,1.0
3406,2310,1.0
7374,2311,1.0
680,2311,1.0
1697,2311,1.0
6352,2311,1.0
7818,2311,1.0
1952,2312,1.0
3443,2312,1.0
7304,2312,1.0
1267,2312,1.0
770,2312,1.0
1603,2313,1.0
1873,2313,1.0
2261,2313,1.0
5871,2313,1.0
3189,2313,1.0
8609,2314,1.0
8556,2314,1.0
6431,2314,1.0
8474,2314,1.0
2967,2314,1.0
1610,2315,1.0
3083,2315,1.0
1951,2315,1.0
2954,2315,1.0
345,2315,1.0
4135,2316,1.0
29,2316,1.0
3173,2316,1.0
72,2316,1.0
2344,2316,1.0
2127,2317,1.0
1946,2317,1.0
3921,2317,1.0
3068,2317,1.0
3605,2317,1.0
1816,2318,1.0
2215,2318,1.0
223,2318,1.0
641,2318,1.0
1097,2318,1.0
790,2319,1.0
2112,2319,1.0
217,2319,1.0
1750,2319,1.0
1596,2319,1.0
412,2320,1.0
951,2320,1.0
950,2320,1.0
923,2320,1.0
1795,2320,1.0
1754,2321,1.0
5953,2321,1.0
7928,2321,1.0
6580,2321,1.0
1710,2321,1.0
3820,2322,1.0
2954,2322,1.0
291,2322,1.0
5278,2322,1.0
5488,2322,1.0
1792,2323,1.0
5204,2323,1.0
618,2323,1.0
741,2323,1.0
5251,2323,1.0
4037,2324,1.0
3473,2324,1.0
6652,2324,1.0
944,2324,1.0
3600,2324,1.0
6292,2325,1.0
6466,2325,1.0
6352,2325,1.0
2639,2325,1.0
1007,2325,1.0
2176,2326,1.0
5200,2326,1.0
703,2326,1.0
8943,2326,1.0
1188,2326,1.0
3773,2327,1.0
6523,2327,1.0
7386,2327,1.0
6769,2327,1.0
8029,2327,1.0
8752,2328,1.0
2888,2328,1.0
6474,2328,1.0
8943,2328,1.0
132,2328,1.0
2580,2329,1.0
4171,2329,1.0
2066,2329,1.0
493,2329,1.0
9006,2329,1.0
4108,2330,1.0
5481,2330,1.0
2875,2330,1.0
5361,2330,1.0
4914,2330,1.0
3351,2331,1.0
8114,2331,1.0
3809,2331,1.0
2030,2331,1.0
8377,2331,1.0
8163,2332,1.0
8916,2332,1.0
6725,2332,1.0
8870,2332,1.0
5178,2332,1.0
1018,2333,1.0
7893,2333,1.0
4541,2333,1.0
1705,2333,1.0
7272,2333,1.0
1018,2334,1.0
7272,2334,1.0
1392,2334,1.0
4541,2334,1.0
5275,2334,1.0
1539,2335,1.0
255,2335,1.0
484,2335,1.0
156,2335,1.0
9020,2335,1.0
8736,2336,1.0
2653,2336,1.0
2320,2336,1.0
764,2336,1.0
5285,2336,1.0
1507,2337,1.0
5613,2337,1.0
3089,2337,1.0
5489,2337,1.0
3006,2337,1.0
6596,2338,1.0
8355,2338,1.0
6423,2338,1.0
407,2338,1.0
5973,2338,1.0
3208,2339,1.0
6382,2339,1.0
8326,2339,1.0
3022,2339,1.0
3649,2339,1.0
5838,2340,1.0
2669,2340,1.0
8395,2340,1.0
2130,2340,1.0
3831,2340,1.0
2798,2341,1.0
271,2341,1.0
4193,2341,1.0
2940,2341,1.0
2838,2341,1.0
2618,2342,1.0
3569,2342,1.0
8354,2342,1.0
2777,2342,1.0
6822,2342,1.0
7402,2343,1.0
3170,2343,1.0
1248,2343,1.0
1222,2343,1.0
1502,2343,1.0
1513,2344,1.0
5359,2344,1.0
3173,2344,1.0
8607,2344,1.0
1761,2344,1.0
2254,2345,1.0
7335,2345,1.0
4228,2345,1.0
2935,2345,1.0
2559,2345,1.0
7471,2346,1.0
251,2346,1.0
6408,2346,1.0
4823,2346,1.0
3233,2346,1.0
2242,2347,1.0
4743,2347,1.0
184,2347,1.0
1527,2347,1.0
8751,2347,1.0
5471,2348,1.0
2550,2348,1.0
2025,2348,1.0
6283,2348,1.0
3524,2348,1.0
36,2349,1.0
8591,2349,1.0
1476,2349,1.0
6485,2349,1.0
3627,2349,1.0
495,2350,1.0
8848,2350,1.0
1481,2350,1.0
4661,2350,1.0
539,2350,1.0
2575,2351,1.0
2480,2351,1.0
8581,2351,1.0
2208,2351,1.0
3964,2351,1.0
2557,2352,1.0
6205,2352,1.0
3988,2352,1.0
702,2352,1.0
8785,2352,1.0
4750,2353,1.0
4552,2353,1.0
4671,2353,1.0
4725,2353,1.0
7463,2353,1.0
2907,2354,1.0
2961,2354,1.0
5613,2354,1.0
981,2354,1.0
684,2354,1.0
4719,2355,1.0
2837,2355,1.0
3873,2355,1.0
2969,2355,1.0
5373,2355,1.0
2006,2356,1.0
8621,2356,1.0
2789,2356,1.0
2494,2356,1.0
8311,2356,1.0
2991,2357,1.0
1414,2357,1.0
1128,2357,1.0
9015,2357,1.0
3161,2357,1.0
8980,2358,1.0
3886,2358,1.0
8490,2358,1.0
7455,2358,1.0
5320,2358,1.0
1383,2359,1.0
1373,2359,1.0
954,2359,1.0
8623,2359,1.0
381,2359,1.0
3678,2360,1.0
1280,2360,1.0
920,2360,1.0
3896,2360,1.0
4515,2360,1.0
7995,2361,1.0
7037,2361,1.0
8273,2361,1.0
1231,2361,1.0
3861,2361,1.0
1088,2362,1.0
2203,2362,1.0
353,2362,1.0
8363,2362,1.0
963,2362,1.0
5576,2363,1.0
5006,2363,1.0
4891,2363,1.0
5027,2363,1.0
7438,2363,1.0
7023,2364,1.0
1607,2364,1.0
1009,2364,1.0
5622,2364,1.0
1627,2364,1.0
452,2365,1.0
3334,2365,1.0
1898,2365,1.0
1605,2365,1.0
2044,2365,1.0
481,2366,1.0
9002,2366,1.0
173,2366,1.0
6850,2366,1.0
1265,2366,1.0
2948,2367,1.0
1916,2367,1.0
869,2367,1.0
6348,2367,1.0
792,2367,1.0
1564,2368,1.0
7179,2368,1.0
6416,2368,1.0
8794,2368,1.0
6889,2368,1.0
8458,2369,1.0
3841,2369,1.0
3871,2369,1.0
3979,2369,1.0
4378,2369,1.0
1906,2370,1.0
8935,2370,1.0
608,2370,1.0
1405,2370,1.0
2891,2370,1.0
1309,2371,1.0
739,2371,1.0
2167,2371,1.0
8799,2371,1.0
